player_id,name,sub_position,age,snapshot_date,horizon_months,outcome_due_date,model,current_value_eur,predicted_pct_change,predicted_value_eur,pct_q10,pct_q90
1060740,Enso González,Left Winger,21.366187542778917,2026-06-03,6,2027-02-11,xgboost,2500000,-0.0714067,2321483.250707388,-0.32537058,0.58280855
1063329,Andrés García,Right-Back,23.318275154004105,2026-06-03,6,2027-02-11,xgboost,6000000,0.039570536,6237423.218786716,-0.3200288,0.5379479
1069512,Jonah Kusi-Asare,Centre-Forward,18.915811088295687,2026-06-03,6,2027-02-11,xgboost,3000000,-0.09034828,2728955.1571011543,-0.33214873,0.9975015
1078163,Ayden Heaven,Centre-Back,19.696098562628336,2026-06-03,6,2027-02-11,xgboost,30000000,0.2748098,38244294.226169586,-0.077417925,0.7543326
1081995,Mohamadou Kanté,Defensive Midfield,20.700889801505816,2026-06-03,6,2027-02-11,xgboost,1000000,0.85830027,1858300.268650055,-0.090118445,2.3983364
1086258,Souza,Left-Back,19.964407939767284,2026-06-03,6,2027-02-11,xgboost,12000000,-0.0953954,10855255.18655777,-0.20892835,0.4901444
1086619,Giovanni Leoni,Centre-Back,19.449691991786448,2026-06-03,6,2027-02-11,xgboost,25000000,0.0018468753,25046171.88242264,-0.18595606,0.35976234
1091562,Romelle Donovan,Right Winger,19.50718685831622,2026-06-03,6,2027-02-11,xgboost,3500000,0.122574635,3929011.221975088,-0.18086737,1.0102718
1107733,Harrison Armstrong,Central Midfield,19.370294318959616,2026-06-03,6,2027-02-11,xgboost,12000000,0.09355812,13122697.412967682,-0.19194093,0.6584546
1108466,Rio Ngumoha,Left Winger,17.760438056125942,2026-06-03,6,2027-02-11,xgboost,30000000,0.18374951,35512485.35513878,-0.060613472,0.8983373
1111589,El Hadji Malick Diouf,Left-Back,21.429158110882955,2026-06-03,6,2027-02-11,xgboost,28000000,0.049872886,29396440.81890583,-0.17451161,0.3591689
1124005,Christantus Uche,Centre-Forward,23.041752224503764,2026-06-03,6,2027-02-11,xgboost,12000000,-0.016425319,11802896.171808243,-0.32553974,0.42527917
1178758,Malick Yalcouyé,Central Midfield,20.522929500342233,2026-05-28,6,2027-02-06,xgboost,12000000,0.014664357,12175972.279161215,-0.23790915,0.5793934
1187629,Max Dowman,Right Winger,16.421629021218344,2026-06-03,6,2027-02-11,xgboost,30000000,0.2501061,37503182.888031006,-0.061509565,0.8853148
1193867,Pedro Lima,Right-Back,19.923340177960302,2026-06-03,6,2027-02-11,xgboost,4000000,-0.110829726,3556681.0965538025,-0.3238371,0.7949427
1230661,Mateus Mané,Attacking Midfield,18.713210130047912,2026-06-03,6,2027-02-11,xgboost,20000000,-0.028682377,19426352.456212044,-0.17853452,0.55539024
1283997,Diego León,Left-Back,19.16769336071184,2026-06-03,6,2027-02-11,xgboost,4000000,-0.0058000833,3976799.6668815613,-0.18130663,0.7860219
1322090,Jocelin Ta Bi,Right Winger,21.311430527036276,2026-06-03,6,2027-02-11,xgboost,2500000,-0.033777334,2415556.665509939,-0.31694737,0.6904184
3333,James Milner,Central Midfield,40.41067761806981,2026-06-03,9,2027-06-21,xgboost,500000,-0.3120591,343970.4477787018,-0.51025015,-0.00070268585
14086,Ashley Young,Right-Back,40.40246406570842,2025-12-03,9,2026-12-22,xgboost,400000,-0.22345297,310618.8118457794,-0.49510926,-0.0065590553
16306,Casemiro,Defensive Midfield,34.275154004106774,2026-06-03,9,2027-06-21,xgboost,6000000,-0.34280297,3943182.1703910828,-0.5202941,-0.09506657
29692,Lukasz Fabianski,Goalkeeper,41.125256673511295,2026-06-03,9,2027-06-21,xgboost,150000,-0.2807934,107880.99020719528,-0.4677774,0.017846026
29712,John Ruddy,Goalkeeper,39.60848733744011,2026-06-03,9,2027-06-21,xgboost,100000,-0.13397297,86602.70273685455,-0.4525954,0.063952364
33873,Asmir Begovic,Goalkeeper,38.455852156057496,2025-12-03,9,2026-12-22,xgboost,200000,-0.20191489,159617.02167987823,-0.46729416,0.031801343
34130,Tom Heaton,Goalkeeper,40.134154688569474,2026-06-03,9,2027-06-21,xgboost,100000,-0.1875719,81242.81018972397,-0.45127562,0.034313098
51471,Mateo Kovacic,Central Midfield,32.0766598220397,2026-06-03,9,2027-06-21,xgboost,10000000,-0.38428688,6157131.195068359,-0.5241549,-0.1047867
52570,Fraser Forster,Goalkeeper,38.21218343600274,2026-06-03,9,2027-06-21,xgboost,400000,-0.27538154,289847.3858833313,-0.49957502,0.02071326
61651,Jordan Henderson,Defensive Midfield,35.96167008898015,2026-06-03,9,2027-06-21,xgboost,1200000,-0.37307844,752305.8772087097,-0.5443551,-0.054050315
61841,Adam Smith,Right-Back,35.096509240246405,2026-06-03,9,2027-06-21,xgboost,300000,-0.26280108,221159.67571735382,-0.4499416,0.009670808
63200,Ashley Barnes,Centre-Forward,36.591375770020534,2026-06-03,9,2027-06-21,xgboost,150000,-0.16322643,125516.03615283966,-0.4322691,0.0138070285
66100,Oriol Romeu,Defensive Midfield,34.19301848049281,2025-12-03,9,2026-12-22,xgboost,700000,-0.3412378,461133.53073596954,-0.5524907,0.0046736253
67063,Danny Welbeck,Centre-Forward,35.51813826146475,2026-06-03,9,2027-06-21,xgboost,3000000,-0.38176423,1854707.3006629944,-0.54112643,-0.060129967
68390,Séamus Coleman,Right-Back,37.64271047227926,2026-06-03,9,2027-06-21,xgboost,200000,-0.33012545,133974.90978240967,-0.516982,0.013331654
72476,Bernd Leno,Goalkeeper,34.247775496235455,2026-06-03,9,2027-06-21,xgboost,6000000,-0.3762348,3742591.2022590637,-0.5174259,-0.091634266
73564,Jason Steele,Goalkeeper,35.79192334017796,2026-06-03,9,2027-06-21,xgboost,500000,-0.32721084,336394.5782184601,-0.4912597,0.0023078686
74960,Martin Dúbravka,Goalkeeper,37.379876796714576,2026-06-03,9,2027-06-21,xgboost,500000,-0.20521511,397392.4443125725,-0.4844057,0.0008567546
82873,Pascal Groß,Central Midfield,34.9678302532512,2026-06-03,9,2027-06-21,xgboost,2500000,-0.33953908,1651152.2978544235,-0.5399766,-0.062050465
85177,Nathaniel Clyne,Right-Back,35.162217659137575,2026-06-03,9,2027-06-21,xgboost,300000,-0.23812483,228562.55024671555,-0.45658264,0.005053042
85941,Stefan Ortega,Goalkeeper,33.57152635181382,2026-06-03,9,2027-06-21,xgboost,4000000,-0.4417158,2233136.773109436,-0.54350704,-0.08269603
92571,Aaron Cresswell,Left-Back,35.96714579055441,2025-12-03,9,2026-12-22,xgboost,450000,-0.27828878,324770.0482606888,-0.45430952,-0.02620051
95424,Kyle Walker,Right-Back,36.016427104722794,2026-06-03,9,2027-06-21,xgboost,1500000,-0.42630795,860538.0803346634,-0.54744023,-0.0647433
95795,Václav Hladký,Goalkeeper,35.55099247091034,2026-06-03,9,2027-06-21,xgboost,150000,-0.2623898,110641.52866601944,-0.4240495,0.011970093
95810,Kieran Trippier,Right-Back,35.70431211498973,2026-06-03,9,2027-06-21,xgboost,1500000,-0.4400709,839893.6539888382,-0.5308063,-0.062087465
95976,Alex McCarthy,Goalkeeper,36.0,2025-12-03,9,2026-12-22,xgboost,300000,-0.16089784,251730.64917325974,-0.4142043,0.009757603
99331,Jannik Vestergaard,Centre-Back,33.81519507186858,2026-05-28,9,2027-06-18,xgboost,1000000,-0.30197513,698024.8689651489,-0.54698056,-0.029061075
99397,Karl Darlow,Goalkeeper,35.65229295003422,2026-06-03,9,2027-06-21,xgboost,200000,-0.11979661,176040.67772626877,-0.41344878,0.04690392
105470,Alisson,Goalkeeper,33.667351129363446,2026-06-03,9,2027-06-21,xgboost,15000000,-0.421206,8681910.037994385,-0.52665037,-0.11560062
108354,Jordan Ayew,Centre-Forward,34.22861054072553,2025-12-03,9,2026-12-22,xgboost,1800000,-0.43588355,1015409.6066951752,-0.5704725,-0.06938958
108725,Chris Wood,Centre-Forward,34.48870636550308,2026-06-03,9,2027-06-21,xgboost,5000000,-0.45255613,2737219.3336486816,-0.542933,-0.03797736
110864,Sam Johnstone,Goalkeeper,33.190965092402465,2026-06-03,9,2027-06-21,xgboost,2000000,-0.41007847,1179843.0681228638,-0.57298696,-0.06063472
111051,Nampalys Mendy,Defensive Midfield,33.927446954141,2026-05-28,9,2027-06-18,xgboost,700000,-0.3878332,428516.7545080185,-0.54488575,-0.037817284
111195,Joël Veltman,Right-Back,34.38193018480493,2026-06-03,9,2027-06-21,xgboost,1500000,-0.43740702,843889.4748687744,-0.5425106,-0.059030395
111455,Granit Xhaka,Defensive Midfield,33.68104038329911,2026-06-03,9,2027-06-21,xgboost,8000000,-0.38391125,4928709.983825684,-0.52059066,-0.11407264
111873,Emiliano Martínez,Goalkeeper,33.74948665297741,2026-06-03,9,2027-06-21,xgboost,12000000,-0.40108192,7187016.96395874,-0.52042055,-0.10462846
116648,Marcus Bettinelli,Goalkeeper,34.026009582477755,2026-06-03,9,2027-06-21,xgboost,300000,-0.24316043,227051.8720149994,-0.43509167,0.016246809
118534,Michael Keane,Centre-Back,33.39082819986311,2026-06-03,9,2027-06-21,xgboost,3000000,-0.3106108,2068167.5970554352,-0.51177645,-0.08127923
120629,Alphonse Areola,Goalkeeper,33.2621492128679,2026-06-03,9,2027-06-21,xgboost,4000000,-0.39450505,2421979.784965515,-0.5508281,-0.05841432
121254,Adam Davies,Goalkeeper,33.86173853524983,2026-05-28,9,2027-06-18,xgboost,200000,-0.27840084,144319.8323249817,-0.4255929,0.003979168
121324,John Egan,Centre-Back,33.60164271047228,2026-05-28,9,2027-06-18,xgboost,1000000,-0.3013732,698626.7864704132,-0.53659487,-0.03805278
123275,Tom Cairney,Central Midfield,35.36755646817249,2026-06-03,9,2027-06-21,xgboost,500000,-0.28079414,359602.9281616211,-0.4933417,0.0032324614
123536,Simon Moore,Goalkeeper,36.04106776180698,2026-06-03,9,2027-06-21,xgboost,75000,-0.23066838,57699.87143576145,-0.42274842,0.01520787
123682,Callum Wilson,Centre-Forward,34.26420260095825,2026-06-03,9,2027-06-21,xgboost,4000000,-0.4039395,2384242.057800293,-0.58436495,-0.06385291
124884,Marco Bizot,Goalkeeper,35.233401779603014,2026-06-03,9,2027-06-21,xgboost,1500000,-0.39177558,912336.6326093674,-0.53324443,-0.040453773
126600,Kenny McLean,Central Midfield,34.38466803559206,2026-05-28,9,2027-06-18,xgboost,400000,-0.28001475,287994.0986633301,-0.46761635,-0.016922986
126664,Lucas Digne,Left-Back,32.87063655030801,2026-06-03,9,2027-06-21,xgboost,6000000,-0.3691431,3785141.408443451,-0.51301885,-0.107995614
126665,Idrissa Gueye,Defensive Midfield,36.68446269678302,2026-06-03,9,2027-06-21,xgboost,500000,-0.27949694,360251.5310049057,-0.49158084,-0.0044429256
127181,Benjamin Lecomte,Goalkeeper,35.1047227926078,2026-06-03,9,2027-06-21,xgboost,800000,-0.3998648,480108.1657409668,-0.5244715,-0.011393914
127202,Matz Sels,Goalkeeper,34.26694045174538,2026-06-03,9,2027-06-21,xgboost,3500000,-0.41366237,2052181.6909313202,-0.5166173,-0.088002615
130164,Jordan Pickford,Goalkeeper,32.24093086926762,2026-06-03,9,2027-06-21,xgboost,13000000,-0.30100745,9086903.154850006,-0.48222098,-0.08540722
131978,Ross Barkley,Central Midfield,32.492813141683776,2026-06-03,9,2027-06-21,xgboost,4000000,-0.3410472,2635811.20967865,-0.53640056,-0.06820828
131996,Bertrand Traoré,Right Winger,30.740588637919235,2026-06-03,9,2027-06-21,xgboost,4000000,-0.29098478,2836060.881614685,-0.5095077,0.016080441
134270,Dan Burn,Centre-Back,34.06707734428473,2026-06-03,9,2027-06-21,xgboost,4000000,-0.39787832,2408486.7238998413,-0.5320299,-0.07917243
134294,Danny Ings,Centre-Forward,33.36344969199179,2025-12-03,9,2026-12-22,xgboost,3500000,-0.3967189,2111483.8868379593,-0.5542104,-0.09890627
135343,Fabian Schär,Centre-Back,34.45311430527036,2026-06-03,9,2027-06-21,xgboost,4000000,-0.47221673,2111133.098602295,-0.54989773,-0.08729842
136401,Daniel Bentley,Goalkeeper,32.889801505817935,2026-06-03,9,2027-06-21,xgboost,800000,-0.41316673,469466.61472320557,-0.5775222,-0.047967818
139208,Virgil van Dijk,Centre-Back,34.90485968514716,2026-06-03,9,2027-06-21,xgboost,15000000,-0.33387685,9991847.276687622,-0.5153217,-0.10399082
141573,George Saville,Central Midfield,32.94455852156057,2026-05-12,9,2027-06-02,xgboost,700000,-0.28235847,502349.07269477844,-0.51327604,-0.035434604
142310,Willy Boly,Centre-Back,35.32922655715264,2026-06-03,9,2027-06-21,xgboost,300000,-0.23272263,230183.21245908737,-0.44758624,0.0139494585
142389,Mark Gillespie,Goalkeeper,34.18480492813142,2026-06-03,9,2027-06-21,xgboost,100000,-0.22941892,77058.10815095901,-0.4304755,0.016754823
144028,Leandro Trossard,Left Winger,31.496235455167692,2026-06-03,9,2027-06-21,xgboost,18000000,-0.37106144,11320894.002914429,-0.50430006,-0.09942939
146310,Wataru Endo,Defensive Midfield,33.31143052703628,2026-06-03,9,2027-06-21,xgboost,4000000,-0.39417773,2423289.0605926514,-0.531968,-0.08868546
146509,Conor Townsend,Left-Back,32.7501711156742,2025-12-03,9,2026-12-22,xgboost,500000,-0.26158762,369206.19010925293,-0.4731566,-0.019591756
148153,Lewis Dunk,Centre-Back,34.53251197809719,2026-06-03,9,2027-06-21,xgboost,3500000,-0.42342728,2018004.5068264008,-0.5557895,-0.08634458
148367,Christian Nørgaard,Defensive Midfield,32.23271731690623,2026-06-03,9,2027-06-21,xgboost,5000000,-0.364889,3175555.020570755,-0.53633744,-0.08126581
148455,Mohamed Salah,Right Winger,33.96577686516085,2026-06-03,9,2027-06-21,xgboost,22000000,-0.42945886,12551905.155181885,-0.5240936,-0.116305314
156941,John Lundstram,Defensive Midfield,31.789185489390828,2025-12-03,9,2026-12-22,xgboost,2000000,-0.3347303,1330539.4053459167,-0.51429695,-0.06293941
157506,Jeffrey Schlupp,Left Midfield,32.94455852156057,2025-12-03,9,2026-12-22,xgboost,2000000,-0.38949728,1221005.4397583008,-0.5425046,-0.094740614
163744,Jack Stephens,Centre-Back,31.849418206707735,2025-12-03,9,2026-12-22,xgboost,1200000,-0.31569204,821169.5551872253,-0.57288843,-0.049301215
167268,Paddy McNair,Centre-Back,31.085557837097877,2026-05-28,9,2027-06-18,xgboost,1500000,-0.25580442,1116293.3707237244,-0.51610893,-0.033236362
171679,Matt Doherty,Right-Back,34.379192334017795,2026-06-03,9,2027-06-21,xgboost,1000000,-0.386355,613644.9873447418,-0.5801902,-0.027975487
173504,James Tarkowski,Centre-Back,33.53593429158111,2026-06-03,9,2027-06-21,xgboost,5000000,-0.362523,3187385.0524425507,-0.5255867,-0.09061743
177476,Nathan Aké,Centre-Back,31.288158795345655,2026-06-03,9,2027-06-21,xgboost,12000000,-0.35680482,7718342.185020447,-0.5150697,-0.10595527
177907,Harry Maguire,Centre-Back,33.24572210814511,2026-06-03,9,2027-06-21,xgboost,8000000,-0.2952219,5638224.840164185,-0.51821125,-0.114075266
181579,James Ward-Prowse,Central Midfield,31.586584531143053,2026-06-03,9,2027-06-21,xgboost,5000000,-0.44739535,2763023.227453232,-0.5787932,-0.098228514
183288,Luke Shaw,Left-Back,30.89390828199863,2026-06-03,9,2027-06-21,xgboost,8000000,-0.31702748,5463780.164718628,-0.5400045,-0.077403486
183318,Jamaal Lascelles,Centre-Back,32.0766598220397,2025-12-09,9,2026-12-28,xgboost,2000000,-0.3615703,1276859.4026565552,-0.53398293,-0.07083263
184528,Emil Krafth,Right-Back,31.835728952772072,2026-06-03,9,2027-06-21,xgboost,750000,-0.32869682,503477.38713026047,-0.512756,-0.021970425
184573,Victor Lindelöf,Centre-Back,31.87953456536619,2026-06-03,9,2027-06-21,xgboost,5000000,-0.38140765,3092961.758375168,-0.5516656,-0.08280823
186186,Bobby De Cordova-Reid,Attacking Midfield,33.31416837782341,2026-05-28,9,2027-06-18,xgboost,700000,-0.3365668,464403.235912323,-0.5439432,-0.009428971
186590,John Stones,Centre-Back,32.016427104722794,2026-06-03,9,2027-06-21,xgboost,12000000,-0.39815643,7222122.78842926,-0.53654635,-0.116427146
188077,Ryan Christie,Central Midfield,31.277207392197127,2026-06-03,9,2027-06-21,xgboost,8000000,-0.36256906,5099447.48878479,-0.501466,-0.08118248
192080,Nick Pope,Goalkeeper,34.12183436002738,2026-06-03,9,2027-06-21,xgboost,5000000,-0.3989102,3005449.026823044,-0.52982324,-0.05440203
192279,Kepa Arrizabalaga,Goalkeeper,31.665982203969882,2026-06-03,9,2027-06-21,xgboost,5000000,-0.3113292,3443354.070186615,-0.5217866,-0.05642672
192765,Ben Davies,Centre-Back,33.1088295687885,2026-06-03,9,2027-06-21,xgboost,3000000,-0.41507906,1754762.8283500671,-0.56917787,-0.0839773
193116,John McGinn,Central Midfield,31.6249144421629,2026-06-03,9,2027-06-21,xgboost,13000000,-0.379816,8062392.055988312,-0.52187115,-0.09858543
194386,Alex Cairns,Goalkeeper,33.40999315537303,2026-06-03,9,2027-06-21,xgboost,50000,-0.038764443,48061.77783757448,-0.4239289,0.017708477
195633,Charlie Taylor,Left-Back,32.20807665982204,2025-12-03,9,2026-12-22,xgboost,2000000,-0.41428307,1171433.8660240173,-0.5477502,-0.088778876
196722,Remi Matthews,Goalkeeper,32.309377138945926,2026-06-03,9,2027-06-21,xgboost,200000,-0.15089892,169820.21629810333,-0.37471792,0.06602482
197642,Chuba Akpom,Centre-Forward,30.151950718685832,2025-12-03,9,2026-12-22,xgboost,6000000,-0.25979602,4441223.859786987,-0.53171724,0.107561775
199527,Jacob Murphy,Right Winger,31.27173169062286,2026-06-03,9,2027-06-21,xgboost,12000000,-0.3546872,7743753.433227539,-0.5054376,-0.053961016
201574,Angus Gunn,Goalkeeper,30.362765229295004,2026-06-03,9,2027-06-21,xgboost,1000000,-0.21842715,781572.8485584259,-0.51293665,0.16269596
203460,Jack Grealish,Left Winger,30.729637234770706,2026-06-03,9,2027-06-21,xgboost,20000000,-0.3899066,12201868.295669556,-0.5270994,-0.061114974
204103,Adama Traoré,Right Winger,30.354551676933607,2026-06-03,9,2027-06-21,xgboost,6000000,-0.36622554,3802646.75617218,-0.5431165,0.016362756
206040,Raúl Jiménez,Centre-Forward,35.08008213552361,2026-06-03,9,2027-06-21,xgboost,3000000,-0.34514445,1964566.6480064392,-0.5251534,-0.06830399
206225,Isaac Hayden,Defensive Midfield,31.184120465434635,2026-05-28,9,2027-06-18,xgboost,400000,-0.23741993,305032.0267677307,-0.4487981,0.029468728
206746,Kenny Tete,Right-Back,30.650239561943874,2026-06-03,9,2027-06-21,xgboost,8000000,-0.3354693,5316245.555877686,-0.4923769,-0.051609583
207014,Will Hughes,Central Midfield,31.129363449691994,2026-06-03,9,2027-06-21,xgboost,5000000,-0.32721582,3363920.897245407,-0.5046278,-0.07472767
209212,Solly March,Right Winger,31.871321013004792,2026-06-03,9,2027-06-21,xgboost,1000000,-0.43482977,565170.2284812927,-0.61403894,-0.014015913
212847,Adam Webster,Centre-Back,31.411362080766597,2026-06-03,9,2027-06-21,xgboost,3000000,-0.35339877,1939803.6897182465,-0.52035636,-0.06914781
214666,Connor Roberts,Right-Back,30.694045174537987,2026-06-03,9,2027-06-21,xgboost,1500000,-0.31400716,1028989.2554283142,-0.5280719,0.018407779
215810,Tom King,Goalkeeper,31.236139630390145,2026-06-03,9,2027-06-21,xgboost,100000,-0.0027082455,99729.17544655502,-0.38867658,0.07763921
215876,Ricardo Pereira,Right-Back,32.158795345653665,2025-12-03,9,2026-12-22,xgboost,3000000,-0.33590472,1992285.8476638794,-0.542365,-0.079116724
226049,Freddie Woodman,Goalkeeper,29.248459958932237,2026-06-03,9,2027-06-21,xgboost,3000000,-0.0035370798,2989388.7606449425,-0.4462559,0.24606465
226973,Harrison Reed,Central Midfield,31.34839151266256,2026-06-03,9,2027-06-21,xgboost,2000000,-0.3585889,1282822.1917152405,-0.52478147,-0.048761733
234803,Andrew Robertson,Left-Back,32.2299794661191,2026-06-03,9,2027-06-21,xgboost,7000000,-0.35878137,4488530.4272174835,-0.5297837,-0.09369236
236490,Ola Aina,Right-Back,29.650924024640656,2026-06-03,9,2027-06-21,xgboost,18000000,-0.32748047,12105351.626873016,-0.46118417,-0.0177083
236953,Sam Byram,Left-Back,32.71184120465435,2026-06-03,9,2027-06-21,xgboost,400000,-0.30318344,278726.6254425049,-0.47224882,-0.008764868
240306,Bruno Fernandes,Attacking Midfield,31.734428473648187,2026-06-03,9,2027-06-21,xgboost,35000000,-0.34532562,22913603.335618973,-0.50430834,-0.11874861
240692,Reinildo Mandava,Left-Back,32.36413415468857,2026-06-03,9,2027-06-21,xgboost,4000000,-0.35251966,2589921.3552474976,-0.53089917,-0.05614885
241481,Jaïro Riedewald,Defensive Midfield,29.232032854209447,2025-12-03,9,2026-12-22,xgboost,1200000,-0.20953631,948556.4231872559,-0.4878029,0.10063941
241641,Bernardo Silva,Attacking Midfield,31.813826146475016,2026-06-03,9,2027-06-21,xgboost,22000000,-0.34057605,14507326.84135437,-0.4924445,-0.113590404
242606,Josh Cullen,Central Midfield,30.154688569472963,2026-06-03,9,2027-06-21,xgboost,4000000,-0.28173482,2873060.703277588,-0.52607656,0.065451846
242631,Alex Iwobi,Left Winger,30.083504449007528,2026-06-03,9,2027-06-21,xgboost,20000000,-0.30753517,13849296.569824219,-0.47584912,-0.020499185
243591,Lawrence Vigouroux,Goalkeeper,32.5201916495551,2026-05-28,9,2027-06-18,xgboost,450000,-0.10682398,401929.2086362839,-0.39399216,0.106871866
245056,Saša Lukić,Central Midfield,29.804243668720055,2026-06-03,9,2027-06-21,xgboost,10000000,-0.2729634,7270365.953445435,-0.47932366,-0.016080087
249089,Lewis Cook,Central Midfield,29.32785763175907,2026-06-03,9,2027-06-21,xgboost,11000000,-0.35514095,7093449.503183365,-0.5241888,-0.027166802
249126,Harry Winks,Defensive Midfield,29.83436002737851,2025-12-03,9,2026-12-22,xgboost,7000000,-0.34074053,4614816.278219223,-0.524259,-0.016543511
249565,Youri Tielemans,Central Midfield,29.073237508555785,2026-06-03,9,2027-06-21,xgboost,30000000,-0.31658062,20502581.298351288,-0.47249252,-0.031955015
249994,José Sá,Goalkeeper,33.374401095140314,2026-06-03,9,2027-06-21,xgboost,3500000,-0.43661848,1971835.3301286697,-0.58476275,-0.09623563
250426,Adam Armstrong,Centre-Forward,29.308692676249144,2026-06-03,9,2027-06-21,xgboost,6000000,-0.38636833,3681789.994239807,-0.55415606,0.024779921
250478,Matt Targett,Left-Back,30.691307323750856,2026-05-28,9,2027-06-18,xgboost,3000000,-0.32795927,2016122.192144394,-0.51193017,-0.017747853
251106,Enes Ünal,Centre-Forward,29.065023956194388,2026-06-03,9,2027-06-21,xgboost,7000000,-0.26585773,5138995.915651321,-0.48581955,0.083311886
251912,Semi Ajayi,Centre-Back,32.54757015742642,2026-05-28,9,2027-06-18,xgboost,700000,-0.28293318,501946.7771053314,-0.5375244,-0.021355005
253677,Tyrone Mings,Centre-Back,33.223819301848046,2026-06-03,9,2027-06-21,xgboost,3000000,-0.33058432,2008247.047662735,-0.5257166,-0.088562034
255788,Cameron Burgess,Centre-Back,30.600958247775495,2026-05-28,9,2027-06-18,xgboost,1500000,-0.2127769,1180834.6509933472,-0.48551092,0.020056967
256178,Joe Gomez,Centre-Back,29.02943189596167,2026-06-03,9,2027-06-21,xgboost,13000000,-0.37023944,8186887.323856354,-0.5622492,-0.017034132
257455,João Palhinha,Defensive Midfield,30.902121834360027,2026-06-03,9,2027-06-21,xgboost,15000000,-0.33300388,10004941.821098328,-0.5158855,-0.053109594
258004,Rúben Dias,Centre-Back,29.05407255304586,2026-06-03,9,2027-06-21,xgboost,55000000,-0.29963136,38520275.354385376,-0.43946475,-0.05659088
258216,Kasey Palmer,Attacking Midfield,29.503080082135522,2026-05-12,9,2027-06-02,xgboost,900000,-0.12688376,785804.6159148216,-0.41615307,0.20340616
258878,Tosin Adarabioyo,Centre-Back,28.689938398357288,2026-06-03,9,2027-06-21,xgboost,16000000,-0.3002158,11196547.031402588,-0.4757859,0.05312205
258889,Dominic Solanke,Centre-Forward,28.71731690622861,2026-06-03,9,2027-06-21,xgboost,28000000,-0.31644917,19139423.370361328,-0.5024054,0.029232953
258919,Dean Henderson,Goalkeeper,29.22655715263518,2026-06-03,9,2027-06-21,xgboost,28000000,-0.14898959,23828291.535377502,-0.36835983,0.17183371
260827,Joachim Andersen,Centre-Back,30.00684462696783,2026-06-03,9,2027-06-21,xgboost,20000000,-0.27146566,14570686.81716919,-0.4631521,-0.026876636
262226,Timothy Castagne,Right-Back,30.494182067077343,2026-06-03,9,2027-06-21,xgboost,8000000,-0.31018275,5518537.998199463,-0.48788345,-0.029294921
262300,Ryan Manning,Left-Back,29.95208761122519,2026-05-28,9,2027-06-18,xgboost,2800000,-0.22867762,2159702.6765346527,-0.44588396,0.15779199
262749,David Raya,Goalkeeper,30.715947980835043,2026-06-03,9,2027-06-21,xgboost,30000000,-0.2770354,21688938.438892365,-0.43976212,-0.051931277
262980,Jefferson Lerma,Defensive Midfield,31.60574948665298,2026-06-03,9,2027-06-21,xgboost,6000000,-0.40123126,3592612.4453544617,-0.53458416,-0.09576574
263236,Kevin Danso,Centre-Back,27.704312114989733,2026-06-03,9,2027-06-21,xgboost,20000000,-0.11043307,17791338.562965393,-0.33337677,0.21053079
270171,Vitaly Janelt,Defensive Midfield,28.06570841889117,2026-06-03,9,2027-06-21,xgboost,16000000,-0.22746968,12360485.076904297,-0.43684053,0.14973016
272622,Issa Diop,Centre-Back,29.39630390143737,2026-06-03,9,2027-06-21,xgboost,8000000,-0.30824608,5534031.391143799,-0.51105076,-0.017635353
273742,Viktor Johansson,Goalkeeper,27.701574264202602,2026-05-28,9,2027-06-18,xgboost,12000000,-0.07867499,11055900.156497955,-0.30414048,0.45051286
277033,David Brooks,Right Winger,28.903490759753595,2026-06-03,9,2027-06-21,xgboost,12000000,-0.30316657,8362001.180648804,-0.50348663,-0.0009915273
279455,Harry Wilson,Right Winger,29.19917864476386,2026-06-03,9,2027-06-21,xgboost,25000000,-0.08267177,22933205.775916576,-0.3513369,0.16350412
282939,Luke O'Nien,Centre-Back,31.531827515400412,2026-06-03,9,2027-06-21,xgboost,700000,-0.23319224,536765.4353380203,-0.524224,-0.012518896
283628,Tomáš Souček,Defensive Midfield,31.263518138261464,2026-06-03,9,2027-06-21,xgboost,10000000,-0.34045106,6595489.382743835,-0.5315377,-0.08903859
284320,Dion Charles,Centre-Forward,30.595482546201232,2026-05-12,9,2027-06-02,xgboost,500000,-0.18824117,405879.4155716896,-0.42911106,0.0830536
284857,Marc Cucurella,Left-Back,27.865845311430526,2026-06-03,9,2027-06-21,xgboost,50000000,-0.17167182,41416408.866643906,-0.31216475,0.10882376
286047,Guglielmo Vicario,Goalkeeper,29.65366187542779,2026-06-03,9,2027-06-21,xgboost,18000000,-0.26471418,13235144.73438263,-0.48680237,0.0037521732
288323,Marcus Harness,Attacking Midfield,29.754962354551676,2025-11-26,9,2026-12-14,xgboost,750000,-0.08389105,687081.7132294178,-0.3805282,0.19463609
292246,Hee-chan Hwang,Centre-Forward,30.351813826146476,2026-06-03,9,2027-06-21,xgboost,6000000,-0.35242587,3885444.760322571,-0.5625479,0.0042689005
293194,Borna Sosa,Left-Back,28.36413415468857,2026-06-03,9,2027-06-21,xgboost,3000000,-0.19272633,2421821.0130929947,-0.44545677,0.2245177
293213,Amir Hadziahmetovic,Defensive Midfield,29.22108145106092,2026-05-28,9,2027-06-18,xgboost,4000000,-0.17730002,3290799.915790558,-0.40912062,0.14632232
293281,Jacob Bruun Larsen,Left Winger,27.704312114989733,2026-06-03,9,2027-06-21,xgboost,4000000,-0.23081759,3076729.655265808,-0.45833123,0.3034825
